Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDC52,4063.0297328826214,OUT027
FDY13,1208.1988398639826,OUT046
FDY35,717.4039755596993,OUT013
FDI35,3114.599790884575,OUT017
NCU18,2089.218367217349,OUT049
FDY33,2500.646588955758,OUT018
FDC15,4189.714558737286,OUT027
FDU01,3066.1246611655383,OUT049
NCU42,2776.981175217966,OUT046
NCV29,2832.489443083979,OUT018
NCY30,3038.6474586650834,OUT017
FDQ46,1753.4855042988402,OUT049
FDG58,4073.835024516512,OUT027
FDK33,3655.0935077392596,OUT017
NCD07,1915.4307969710342,OUT045
NCX29,4013.8228289166855,OUT027
NCT42,2427.1061444062225,OUT013
DRN59,754.8830856916325,OUT035
FDI44,1278.0812437354334,OUT035
FDA45,2840.401050566359,OUT049
FDP31,1062.8902727315412,OUT045
FDY01,1947.812702741136,OUT046
FDT09,2032.3913000861994,OUT018
DRH03,2828.16807546911,OUT027
FDA36,3033.940096666933,OUT018
NCF31,2474.635545252809,OUT017
FDG14,2476.1815086009283,OUT049
FDG28,5839.35098034104,OUT027
FDU14,4088.646187646535,OUT049
FDY47,283.3528770328856,OUT019
FDI56,1376.2798366296481,OUT049
DRD01,1018.1854963546062,OUT013
FDM22,966.0771621901797,OUT046
FDH33,708.9444985259631,OUT013
DRZ24,1945.1412032103676,OUT013
NCQ38,1648.453880588405,OUT046
FDO16,2354.377596472609,OUT027
FDU07,4037.545726050244,OUT027
NCB07,2998.8567354835463,OUT013
FDU48,2028.0376499790937,OUT045
NCM43,2652.684663436828,OUT045
FDR31,363.5285175257948,OUT010
DRK49,610.7591911482677,OUT018
NCI30,576.2771737455525,OUT010
DRD60,3064.37875147527,OUT017
NCG19,3791.8109546041956,OUT046
FDH12,1645.8847522376236,OUT035
FDM32,1435.2585541519372,OUT035
FDM27,2553.093474290712,OUT035
NCU53,4249.357853874421,OUT027
NCQ18,1564.983168605473,OUT046
FDS10,2902.4719122340784,OUT013
FDB33,4189.714558737286,OUT027
FDI12,1424.604365289515,OUT013
NCW42,3656.853215446149,OUT013
NCC06,2011.8696129088185,OUT018
FDW02,2016.908153657811,OUT017
NCD43,1646.681483562415,OUT017
FDM57,1333.893782828453,OUT018
FDA58,3871.4722770052867,OUT017
FDK56,3132.900604838715,OUT046
FDP52,3870.2999814281625,OUT045
FDW20,2008.4091318022067,OUT018
FDS52,1612.6175850765765,OUT049
NCT29,1942.3916674344414,OUT018
NCL54,2847.9441090027894,OUT013
FDC05,3072.1513287804623,OUT045
FDF34,3071.5276558723576,OUT035
FDP03,2979.6432945528104,OUT027
FDD32,194.8119754202206,OUT010
FDZ10,2028.3487244616233,OUT045
FDZ40,871.5943137961922,OUT035
FDD51,620.098573405404,OUT018
NCY30,432.3073494392304,OUT019
FDP58,3711.0506431667454,OUT017
FDV49,4194.076921054213,OUT017
FDY24,131.37393037739096,OUT019
NCO55,1651.586991052406,OUT017
FDR13,1928.3612079126337,OUT017
FDS51,987.6150411013567,OUT017
FDP26,1644.6673960006397,OUT045
NCB54,2982.8173748446193,OUT027
FDF32,3055.7805685232424,OUT017
FDN31,3046.9189146235753,OUT018
DRM48,594.7052465707006,OUT017
FDN20,2755.4286940683587,OUT049
DRL01,3759.302013483928,OUT046
FDV56,1648.67721315808,OUT049
DRH13,2899.8289433880254,OUT027
FDA03,2505.68049260056,OUT017
FDF47,5837.6744665387205,OUT027
FDX32,2510.407009695682,OUT046
FDX57,1534.1763197327057,OUT049
NCA30,3016.8639050510055,OUT045
FDO49,825.8509312062154,OUT013
FDL04,250.4803911156381,OUT019
DRM48,599.0663010580304,OUT035
FDR16,3578.8599701324433,OUT013
NCC19,3053.610609766459,OUT018
NCE42,3972.311127609413,OUT045
FDY24,873.4509279687857,OUT017
FDH19,2842.1358032819267,OUT049
FDJ46,2820.005401970853,OUT013
FDN45,574.9737127669873,OUT010
FDY08,2028.9149710694403,OUT035
FDZ37,1363.5348018464717,OUT035
NCT30,765.8695028571096,OUT045
DRY23,616.9903337269943,OUT018
NCZ30,1990.8564560216487,OUT018
FDC44,1852.8469496880095,OUT018
FDB45,1645.6813379894706,OUT035
FDY04,2565.1975375032534,OUT013
FDM27,2573.023975604868,OUT046
FDZ43,3930.246996217893,OUT017
FDT39,367.08852302856394,OUT019
NCC06,281.0477870732245,OUT019
FDL15,4073.835024516512,OUT027
FDL57,4118.4796520876525,OUT017
FDU08,1557.3308374285148,OUT046
FDK40,4215.468095786651,OUT017
FDQ12,573.3412192510852,OUT010
FDS48,2506.818791306278,OUT017
FDP09,3646.854772130599,OUT045
FDW21,1558.261675039594,OUT049
FDY25,3075.7241650720766,OUT035
DRE13,1357.329859905439,OUT017
FDV43,131.37393037739096,OUT019
FDD22,1747.397114787365,OUT045
FDM46,235.51937741101344,OUT019
NCO30,476.17445565143885,OUT010
FDM25,2853.458717859991,OUT046
NCN41,2022.7839627526723,OUT049
FDU24,1451.776517141685,OUT045
FDZ50,3151.067305888086,OUT046
FDP45,4036.5573909153923,OUT013
NCM54,2017.6119828642668,OUT045
FDW10,423.7780351900702,OUT019
FDP20,2024.995239239109,OUT017
FDK32,2516.3715286349484,OUT046
FDN52,1362.5360470919818,OUT049
FDM58,1727.427679170758,OUT045
FDZ46,2927.709867475286,OUT027
NCA18,1866.6608884362386,OUT018
FDD35,2078.2101575596234,OUT046
NCK31,760.6267083022672,OUT035
FDI40,2859.1827571420413,OUT027
FDT50,240.59831809038985,OUT019
NCT06,2614.646240418879,OUT046
FDT31,3022.6705928485644,OUT035
FDT45,873.8212899355756,OUT049
FDT13,3100.023180254405,OUT045
FDO50,1385.2520275857523,OUT045
NCU18,275.06959714562413,OUT010
NCR54,3095.4954615015404,OUT049
NCO18,2833.2469816222133,OUT018
FDU09,876.0228200080633,OUT045
FDT13,3031.180008905803,OUT018
FDE09,1769.027484940605,OUT046
NCK53,249.26515545404513,OUT019
FDG45,3586.6392803614544,OUT049
DRH15,670.2454843843168,OUT035
FDO21,574.1737478588796,OUT019
FDD14,5192.973134395296,OUT027
FDC09,1646.3738809477154,OUT046
FDH45,1018.2535614209763,OUT027
FDV32,1145.009705022974,OUT046
FDG12,1988.5802937214446,OUT035
FDS32,2071.2195798763632,OUT013
NCL55,3777.018549069356,OUT018
DRE01,3877.093026244907,OUT035
DRE15,1267.2286193491477,OUT049
NCL42,3960.2220620349385,OUT045
FDP31,1223.535707399797,OUT013
FDN33,1438.4128347411772,OUT018
FDZ59,2553.6629728556336,OUT046
FDE45,429.91417409913544,OUT010
FDJ07,1989.1504010214544,OUT013
FDQ45,3037.239066575859,OUT018
FDM33,5837.6744665387205,OUT027
FDO15,149.3689902529561,OUT010
FDM46,1465.173687876178,OUT013
FDR03,3440.486846754914,OUT045
FDY49,2646.806191495358,OUT018
FDQ60,1941.3607007716064,OUT045
FDW10,2844.370624758993,OUT049
FDO51,681.6556433725523,OUT049
FDJ40,1642.491108120897,OUT018
FDS20,3065.2314467175515,OUT018
FDU45,1823.0981201354693,OUT013
FDV02,2766.23472167286,OUT035
FDN09,3991.273421190151,OUT046
NCM55,5196.65224177569,OUT027
FDN23,2387.541891429117,OUT018
FDY31,365.4357317440908,OUT010
FDW03,240.8256071717136,OUT010
FDD14,3063.627498322459,OUT046
FDV23,2008.7522274111636,OUT017
DRI03,2854.0465224104555,OUT045
FDN13,1563.9524811707888,OUT035
FDF45,1314.0236793899967,OUT027
FDU46,1364.1248901056888,OUT035
FDB57,3696.1198072276993,OUT049
FDV12,1565.120278924788,OUT049
FDQ58,2422.562714738442,OUT013
NCA18,1911.2568820669162,OUT017
FDH52,985.5194726777065,OUT049
FDM24,2385.8174594063616,OUT018
NCP43,4884.111490109028,OUT027
NCO18,429.23740358111894,OUT019
FDM32,1390.0716758175186,OUT017
NCL07,602.4716649086216,OUT017
FDK03,4036.523166771974,OUT013
FDP59,1642.807426540099,OUT017
FDQ24,4032.9991299857775,OUT049
FDQ16,1642.0480747196402,OUT018
FDU44,2537.618274255138,OUT013
FDH28,131.37393037739096,OUT010
FDV28,131.37393037739096,OUT019
FDM22,870.3542300813897,OUT045
FDR56,3096.4798817138085,OUT046
FDV39,3087.9484582979326,OUT049
FDU37,168.07598265126143,OUT019
FDQ11,575.0211444138522,OUT010
FDX02,3786.0534138895614,OUT045
NCS42,1430.5815665999298,OUT018
FDY57,2828.16807546911,OUT027
FDB21,3856.1502588903836,OUT049
FDE28,3865.1194989320384,OUT017
FDQ55,1940.0682218349293,OUT017
FDA48,3653.964876245583,OUT049
FDZ19,2849.12636274217,OUT045
NCC43,3988.325535364306,OUT045
NCV18,1364.9482640737888,OUT046
NCA42,2480.215425459088,OUT018
FDY45,4164.379465706439,OUT046
NCC30,2953.100837942593,OUT045
FDM57,1423.1447838411289,OUT013
FDL09,385.75116875383753,OUT010
FDB09,2979.6432945528104,OUT027
FDT44,1949.3972629217046,OUT035
NCT06,4245.4762543908155,OUT027
FDX26,3145.810829643753,OUT049
FDK32,2479.582634440179,OUT013
DRA12,2121.4825846259887,OUT046
FDO46,484.9492478124313,OUT010
FDE52,1424.0907396566265,OUT013
NCH42,3833.6446563575355,OUT045
FDV08,620.7823925895798,OUT035
FDB47,3377.7169882251137,OUT018
FDC28,257.2670802477604,OUT010
FDD22,1928.1544647530059,OUT046
FDS07,2935.542989366787,OUT027
DRI13,3699.682962200925,OUT045
FDG32,3448.829348126391,OUT018
FDU14,4117.145429352748,OUT017
FDD28,131.73967475406684,OUT019
NCP41,1662.1113326136774,OUT017
FDS08,2865.3699704332894,OUT049
FDX47,2539.1221973455295,OUT045
FDC53,248.3627308776422,OUT019
FDQ19,4027.6375599197754,OUT035
FDL14,2493.6522525611335,OUT045
FDM33,574.1263162120147,OUT019
FDA51,1896.7211081010673,OUT045
FDZ27,762.9212721622349,OUT018
FDT04,655.160579423774,OUT046
DRC13,2049.5599658559936,OUT049
FDR16,5837.6744665387205,OUT027
FDQ03,5837.6744665387205,OUT027
FDE38,2706.872529327071,OUT035
DRH23,1272.0334377230756,OUT027
FDT11,486.34558299455784,OUT019
FDD09,3008.833612018925,OUT035
FDR40,1338.4722272955096,OUT045
FDX07,3038.4516997778715,OUT017
FDR07,1541.1688749069206,OUT035
FDA51,1896.5054582058367,OUT017
FDT59,573.7498520278131,OUT019
FDF20,3065.2804532984524,OUT017
FDR13,1918.5847963838316,OUT045
FDY26,3620.029350406557,OUT049
FDW04,2026.773360791958,OUT017
FDK52,3843.5546943996637,OUT017
FDN60,2550.286191244008,OUT049
FDM09,411.6470296291991,OUT019
FDP46,1357.1283399657777,OUT049
FDB50,167.82803704918754,OUT019
NCQ29,4025.21868817514,OUT049
FDP16,5838.02284398929,OUT027
FDX33,2482.218649553876,OUT018
FDP07,504.3624924692222,OUT010
FDN22,3994.6035317896894,OUT046
FDF39,4118.777322334638,OUT049
FDS21,956.8311403604409,OUT017
NCM42,1652.7530575225007,OUT013
FDK50,379.81207242552927,OUT019
DRF13,4031.7111754613065,OUT027
FDH35,2501.1300757549106,OUT018
FDP60,1553.1872713243456,OUT018
DRJ49,2982.8173748446193,OUT027
NCT42,363.4044919719721,OUT019
FDE38,2679.5463989996992,OUT049
FDI04,3108.9554130416054,OUT049
NCH54,2584.339884949066,OUT045
FDT56,919.6196441500832,OUT049
DRD15,3497.3451808670243,OUT018
FDV58,3026.625874895949,OUT013
FDP21,3136.6033391803476,OUT049
FDH05,3696.3149718834898,OUT013
FDR10,4227.600119715609,OUT027
NCP06,2523.271338865499,OUT045
FDF33,1646.7529049899917,OUT049
DRK37,3107.7850497095556,OUT013
DRH49,1331.569878931886,OUT045
FDT58,2644.4880944579277,OUT013
FDD41,1634.0735801290932,OUT018
FDP40,1689.8387931193727,OUT018
FDM51,2859.1827571420413,OUT027
FDO45,197.0143039495442,OUT010
FDW33,240.76396691005527,OUT010
FDY24,873.9728443211368,OUT045
FDB10,573.2488061053091,OUT010
FDM40,2070.450095506534,OUT035
NCI06,3062.4917765150535,OUT017
FDW12,336.79732703614974,OUT019
FDX48,4082.525253606733,OUT027
NCW05,2895.8756724954583,OUT027
FDX27,1507.7876162230375,OUT017
DRM37,3080.4844488530616,OUT045
FDA38,3933.161800538108,OUT045
FDR36,652.5836928866333,OUT046
FDZ45,3128.9878553202066,OUT046
FDG05,2531.0595152540986,OUT017
FDK28,4184.346248219252,OUT013
FDV47,1348.4523617424122,OUT045
FDN21,2582.413318846371,OUT045
FDP20,2979.6432945528104,OUT027
FDI35,3108.798799228177,OUT045
DRY23,712.643299794709,OUT013
FDA56,2037.2824552559002,OUT017
FDB09,2007.9111068340449,OUT013
NCO26,2939.0663089964196,OUT027
FDQ49,2475.0441845469054,OUT018
FDI52,2974.698599859281,OUT027
FDZ44,2939.0663089964196,OUT027
FDZ09,2512.2384309194717,OUT018
FDY03,1915.71420003269,OUT049
NCG42,2043.8301618943133,OUT017
DRI13,5837.6744665387205,OUT027
FDQ32,2031.8151847657116,OUT013
FDW16,1388.2853180778,OUT035
FDU27,786.5361854831841,OUT046
FDR28,383.2496930529923,OUT010
FDQ49,378.50021065337904,OUT010
FDS37,1956.69543498979,OUT046
FDW26,3422.342270593386,OUT018
FDX12,3682.0461543793713,OUT018
NCP06,2476.4052555156845,OUT013
FDW45,365.62168852501077,OUT010
NCN30,1488.3272721603948,OUT049
FDN24,875.5047536765668,OUT049
NCL41,1004.1248865524256,OUT027
FDR02,260.93491723059503,OUT019
FDD09,446.20717780848395,OUT010
FDS33,197.23798807688084,OUT010
FDU22,1989.3480867460953,OUT045
FDI53,2507.7302991734027,OUT013
DRH01,2853.6964362795306,OUT049
FDX32,2100.585624545149,OUT013
NCP30,608.4182228589711,OUT018
FDB60,3056.8443023505515,OUT045
FDB14,1445.3227945221367,OUT049
NCP02,875.9158378099111,OUT035
FDJ10,2031.8157357775249,OUT017
FDG34,1729.4857001051091,OUT046
NCB18,1364.9475940139228,OUT017
FDM16,1130.2024316226139,OUT049
FDW25,1335.9281249894639,OUT018
FDB35,222.413297850306,OUT010
DRN11,2123.0587998833885,OUT013
FDF41,573.3391642102923,OUT019
FDH16,1370.1826816658797,OUT045
NCQ50,3420.040345673194,OUT018
DRH23,900.4239989468581,OUT018
DRJ37,2425.2715783442527,OUT013
DRJ24,5192.973134395296,OUT027
FDY16,3067.8278503935917,OUT035
FDQ27,1648.8168430295495,OUT045
FDZ33,2472.7316940972296,OUT045
FDF29,2078.32436899995,OUT045
FDA08,2569.2623853008545,OUT049
FDG31,1135.9604277494573,OUT046
FDE34,466.11822114793836,OUT019
NCR30,1480.3828938095187,OUT027
FDV33,4163.127964266313,OUT035
DRZ24,1939.4050328301612,OUT018
NCL54,2861.2188208150887,OUT035
FDR12,2881.540553367578,OUT049
NCC54,3810.1780027136383,OUT046
DRN59,819.1152731191597,OUT013
FDX50,261.6586545529887,OUT019
FDV31,4825.579607754523,OUT027
NCA29,4412.794581540384,OUT027
FDW60,2919.6311502728336,OUT049
FDX08,3108.2140888369904,OUT017
DRD49,3758.1525769819796,OUT013
FDD33,3789.896940121373,OUT046
FDW35,709.3714938782381,OUT013
FDJ36,1644.2004782749113,OUT017
FDV51,2692.082315939231,OUT035
FDW36,1651.523491296853,OUT046
FDH35,2577.025359216659,OUT046
NCS30,2982.8173748446193,OUT027
FDN49,602.5068932848799,OUT017
FDL08,3680.29889295213,OUT018
FDI09,3866.515734930651,OUT013
FDP19,1983.2451527540106,OUT018
FDU21,131.37393037739096,OUT010
NCP41,1651.3835768042534,OUT045
FDY10,1841.0203710654698,OUT013
FDP12,591.4223100772324,OUT018
NCN26,1962.6938771950988,OUT049
FDK44,2825.7796577530053,OUT013
FDC28,1657.9953013006939,OUT049
FDJ41,5838.02284398929,OUT027
NCT29,2006.2311273604591,OUT035
NCH42,574.6426251888574,OUT019
FDU60,2601.2162430371823,OUT018
FDS02,3093.830424074442,OUT045
FDC51,2079.720409332323,OUT046
FDU03,3053.2648267721975,OUT013
FDX39,3672.383412838038,OUT045
NCY05,131.37393037739096,OUT010
NCL06,5838.02284398929,OUT027
FDD32,1281.7683520168735,OUT035
NCN41,1993.2752318696425,OUT045
NCX53,2143.4750773982623,OUT049
FDU57,365.1598464337777,OUT019
FDQ23,1647.671609879753,OUT046
FDQ52,4017.8803135487888,OUT045
FDC14,625.2599940329259,OUT045
FDY09,2917.4159187915197,OUT035
FDQ28,2546.668169070343,OUT045
FDV25,3745.2148690413,OUT046
FDJ07,1956.2557669759233,OUT035
DRB25,1644.2472964694105,OUT049
FDK52,574.1263162120147,OUT019
FDY52,1401.2742030201678,OUT027
FDB28,3107.7825379515143,OUT046
FDT36,597.4520943318414,OUT035
FDV25,3827.3053287986695,OUT017
NCN07,2982.8173748446193,OUT027
FDC57,3022.2509872501805,OUT017
FDQ03,3576.5456991907727,OUT018
FDU23,2712.5180380367533,OUT017
NCX41,3679.5511004748278,OUT035
NCD06,759.5978711110869,OUT035
FDW08,1649.3694892424783,OUT045
NCU29,2470.593624672563,OUT017
NCE06,2496.0898125655362,OUT013
FDV52,268.0785825813664,OUT010
FDB02,2905.2760528104186,OUT017
NCR18,638.1287205782481,OUT045
FDK16,1485.7598642743253,OUT049
NCQ29,574.9287312680759,OUT010
FDZ01,249.24623521985396,OUT019
FDW27,2541.786712422115,OUT035
FDD17,3579.8087134482253,OUT018
FDW39,2849.3704839997918,OUT013
DRH59,1107.9957616786767,OUT045
FDS52,1638.6843775930733,OUT013
FDU40,5744.692409726625,OUT027
NCF54,2817.123580257552,OUT013
FDH46,1646.1857554029841,OUT045
NCP14,1643.647823751008,OUT049
FDH50,3162.1407449872145,OUT049
DRF15,369.0057387034122,OUT010
FDV27,2526.8418128222825,OUT027
NCJ06,2027.1719336194903,OUT049
FDN02,3211.7447862794015,OUT018
FDQ51,778.6923163850437,OUT049
FDQ07,3733.5263761825067,OUT017
FDS45,1644.7237051939187,OUT049
NCJ06,2006.427801070552,OUT045
FDD36,1962.0489208879164,OUT035
FDY25,3110.2206355221692,OUT045
FDU52,2460.1126587095127,OUT046
DRK47,3836.358574499598,OUT017
NCL30,2024.5189443972877,OUT017
FDN22,4026.9023504584698,OUT035
NCF30,2979.6432945528104,OUT027
FDK03,4117.706417130193,OUT035
FDT45,874.1639196479626,OUT017
NCC54,5838.02284398929,OUT027
