Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCY42,2682.228588,OUT027
FDR07,1703.501515,OUT017
FDN40,2371.235661,OUT045
FDB35,2221.388867,OUT027
FDA22,2513.690243,OUT017
NCL06,3061.649038,OUT046
FDI35,2796.558798,OUT013
NCW42,3061.649038,OUT045
NCX06,2796.558798,OUT049
FDC37,2371.749724,OUT027
FDZ14,2022.925513,OUT018
DRG49,3061.649038,OUT049
NCG06,3061.649038,OUT045
DRC36,2705.234654,OUT045
FDV21,946.2391259,OUT019
FDB53,2371.235661,OUT046
DRP47,1941.828244,OUT019
FDA14,2371.235661,OUT013
DRC24,2371.235661,OUT035
FDW21,1755.581056,OUT018
NCH29,1703.501515,OUT046
FDU58,2900.873485,OUT013
FDY27,2748.503919,OUT017
FDV56,1755.581056,OUT035
FDT59,3061.649038,OUT046
FDB23,3061.649038,OUT046
FDR49,1555.942333,OUT045
FDB03,1941.828244,OUT010
FDN39,2513.690243,OUT045
FDX02,3677.817706,OUT027
FDQ16,2371.749724,OUT027
FDU35,1755.581056,OUT018
NCT29,2022.925513,OUT013
FDZ27,1555.942333,OUT046
FDN57,2066.05992,OUT017
FDA03,2371.235661,OUT018
FDZ36,2900.873485,OUT045
NCU05,1605.220199,OUT013
FDT39,2371.235661,OUT018
FDK60,1703.501515,OUT017
FDZ25,2513.690243,OUT017
FDG12,2022.925513,OUT046
DRB01,1781.052691,OUT019
NCC43,3677.817706,OUT027
FDX13,1941.828244,OUT019
FDM22,1555.942333,OUT049
FDJ03,2172.111001,OUT027
FDU14,3061.649038,OUT018
FDB33,1317.294943,OUT010
FDP27,2900.873485,OUT046
FDO38,485.3994046,OUT010
FDE28,3677.817706,OUT027
FDO27,1703.501515,OUT035
DRL23,2371.749724,OUT027
FDS28,1555.942333,OUT046
FDX24,1703.501515,OUT013
FDZ02,1703.501515,OUT035
FDL46,1913.457593,OUT045
FDS60,3364.672587,OUT027
NCO06,1555.942333,OUT017
FDO16,1605.220199,OUT035
FDC60,1605.220199,OUT049
FDA48,3061.649038,OUT018
FDZ36,3517.042153,OUT027
FDK27,1964.12754,OUT045
FDW23,1555.942333,OUT018
FDM14,1809.745481,OUT018
FDM14,1755.581056,OUT013
FDW60,2748.503919,OUT018
FDE21,1913.457593,OUT013
NCM42,1755.581056,OUT035
FDY59,583.6807208,OUT010
DRI49,1605.220199,OUT049
FDT28,1251.414867,OUT019
FDQ22,1555.942333,OUT018
FDR60,1555.942333,OUT049
FDC50,583.6807208,OUT019
FDV24,2371.235661,OUT013
DRF48,1781.052691,OUT010
FDQ47,1555.942333,OUT046
DRN36,1703.501515,OUT049
NCY06,2066.05992,OUT035
FDE52,1605.220199,OUT035
NCB54,2066.05992,OUT045
NCF31,2371.235661,OUT035
FDJ08,3517.042153,OUT027
NCC07,1755.581056,OUT017
NCD19,2172.111001,OUT027
FDL46,1913.457593,OUT049
FDM20,3061.649038,OUT045
NCI06,1676.738004,OUT010
DRM11,3061.649038,OUT035
NCH07,2437.115737,OUT018
FDS23,2066.05992,OUT013
FDO49,1555.942333,OUT018
FDS35,1555.942333,OUT049
DRK39,1605.220199,OUT045
DRI39,1555.942333,OUT049
FDV04,2437.115737,OUT017
NCN14,2900.873485,OUT035
FDH08,3061.649038,OUT013
FDS20,2900.873485,OUT046
FDV40,1555.942333,OUT049
FDZ48,689.924687,OUT010
FDS24,2221.388867,OUT027
FDK44,2705.234654,OUT049
FDS48,2371.235661,OUT045
FDK26,1781.052691,OUT010
FDD23,2900.873485,OUT045
NCH54,2513.690243,OUT017
NCP14,635.7602616,OUT010
FDM60,436.1215387,OUT010
FDV24,2371.235661,OUT017
FDH08,3061.649038,OUT018
FDS12,2682.228588,OUT027
FDR39,3412.727466,OUT027
FDP12,2172.111001,OUT027
DRF60,3677.817706,OUT027
FDC09,1755.581056,OUT035
FDF50,2950.983222,OUT018
FDG28,3061.649038,OUT035
NCE19,1555.942333,OUT017
NCM53,635.7602616,OUT010
NCN18,1809.745481,OUT049
FDF32,2950.983222,OUT035
FDF11,3061.649038,OUT013
DRI59,3061.649038,OUT049
NCG54,2513.690243,OUT035
FDM44,1755.581056,OUT046
FDT57,3061.649038,OUT018
FDV24,2371.235661,OUT046
FDI50,1941.828244,OUT019
FDS09,1555.942333,OUT035
NCC31,2987.404329,OUT027
FDQ07,1941.828244,OUT019
FDC22,2900.873485,OUT017
FDZ56,2513.690243,OUT046
FDZ40,436.1215387,OUT019
FDS46,2529.626261,OUT027
DRD24,2066.05992,OUT045
FDV45,2900.873485,OUT017
FDL26,2371.235661,OUT045
FDA56,2022.925513,OUT018
FDN27,1913.457593,OUT046
FDM20,3061.649038,OUT049
FDO16,1605.220199,OUT017
FDL03,2900.873485,OUT035
FDE58,1913.457593,OUT046
FDI02,2529.626261,OUT027
NCC55,436.1215387,OUT019
FDR03,3061.649038,OUT018
FDB14,1703.501515,OUT017
FDR45,3061.649038,OUT013
NCN07,2066.05992,OUT017
FDM51,635.7602616,OUT019
FDT52,3677.817706,OUT027
FDL26,2371.235661,OUT046
NCZ42,3061.649038,OUT046
DRI47,1251.414867,OUT019
FDW40,2066.05992,OUT013
FDN34,2513.690243,OUT046
FDS01,2748.503919,OUT035
NCG55,1913.457593,OUT045
FDC11,1605.220199,OUT035
FDX35,3061.649038,OUT018
NCB06,2437.115737,OUT046
FDR09,1941.828244,OUT019
FDC53,1703.501515,OUT017
FDY45,3061.649038,OUT013
FDA22,1393.869449,OUT010
FDE02,1703.501515,OUT035
FDW21,1755.581056,OUT045
FDV34,1555.942333,OUT046
FDS59,1755.581056,OUT049
NCW17,2066.05992,OUT017
NCK54,1913.457593,OUT046
FDG17,1941.828244,OUT019
FDG35,2705.234654,OUT017
FDD08,436.1215387,OUT010
NCO07,3061.649038,OUT017
FDJ10,946.2391259,OUT010
FDW36,1755.581056,OUT017
FDW21,635.7602616,OUT010
FDY19,1913.457593,OUT017
DRE03,1555.942333,OUT013
NCC55,1555.942333,OUT049
FDH52,436.1215387,OUT010
FDO09,3061.649038,OUT017
FDU43,3061.649038,OUT045
FDX09,1585.41386,OUT010
FDH40,485.3994046,OUT019
FDW58,1755.581056,OUT017
FDC47,3061.649038,OUT017
NCR41,1703.501515,OUT035
DRG49,3061.649038,OUT035
FDC52,2987.404329,OUT027
FDY13,1555.942333,OUT046
FDY35,1555.942333,OUT013
FDI35,2839.676358,OUT017
NCU18,2066.05992,OUT049
FDY33,2437.115737,OUT018
FDC15,3053.284405,OUT027
FDU01,2900.873485,OUT049
NCU42,2513.690243,OUT046
NCV29,2748.503919,OUT018
NCY30,2900.873485,OUT017
FDQ46,1913.457593,OUT049
FDG58,2987.404329,OUT027
FDK33,3061.649038,OUT017
NCD07,1913.457593,OUT045
NCX29,2987.404329,OUT027
NCT42,2371.235661,OUT013
DRN59,1555.942333,OUT035
FDI44,1605.220199,OUT035
FDA45,2748.503919,OUT049
FDP31,1555.942333,OUT045
FDY01,1913.457593,OUT046
FDT09,2066.05992,OUT018
DRH03,2319.670183,OUT027
FDA36,2900.873485,OUT018
NCF31,2371.235661,OUT017
FDG14,2371.235661,OUT049
FDG28,3677.817706,OUT027
FDU14,3061.649038,OUT049
FDY47,946.2391259,OUT019
FDI56,1605.220199,OUT049
DRD01,1555.942333,OUT013
FDM22,1555.942333,OUT046
FDH33,1555.942333,OUT013
DRZ24,1913.457593,OUT013
NCQ38,1755.581056,OUT046
FDO16,2221.388867,OUT027
FDU07,2987.404329,OUT027
NCB07,2900.873485,OUT013
FDU48,2066.05992,OUT045
NCM43,2513.690243,OUT045
FDR31,1251.414867,OUT010
DRK49,1555.942333,OUT018
NCI30,1941.828244,OUT010
DRD60,2796.558798,OUT017
NCG19,3061.649038,OUT046
FDH12,1755.581056,OUT035
FDM32,1703.501515,OUT035
FDM27,2371.235661,OUT035
NCU53,3129.858911,OUT027
NCQ18,1703.501515,OUT046
FDS10,2748.503919,OUT013
FDB33,3053.284405,OUT027
FDI12,1605.220199,OUT013
NCW42,3061.649038,OUT013
NCC06,2066.05992,OUT018
FDW02,2066.05992,OUT017
NCD43,1755.581056,OUT017
FDM57,1605.220199,OUT018
FDA58,3061.649038,OUT017
FDK56,2900.873485,OUT046
FDP52,3061.649038,OUT045
FDW20,2022.925513,OUT018
FDS52,1755.581056,OUT049
NCT29,1913.457593,OUT018
NCL54,2748.503919,OUT013
FDC05,2900.873485,OUT045
FDF34,2900.873485,OUT035
FDP03,2639.094181,OUT027
FDD32,485.3994046,OUT010
FDZ10,2066.05992,OUT045
FDZ40,1555.942333,OUT035
FDD51,1555.942333,OUT018
NCY30,1676.738004,OUT019
FDP58,3061.649038,OUT017
FDV49,3061.649038,OUT017
FDY24,436.1215387,OUT019
NCO55,1755.581056,OUT017
FDR13,1913.457593,OUT017
FDS51,1555.942333,OUT017
FDP26,1755.581056,OUT045
NCB54,2682.228588,OUT027
FDF32,2900.873485,OUT017
FDN31,2900.873485,OUT018
DRM48,1555.942333,OUT017
FDN20,2513.690243,OUT049
DRL01,3061.649038,OUT046
FDV56,1755.581056,OUT049
DRH13,2371.749724,OUT027
FDA03,2371.235661,OUT017
FDF47,3677.817706,OUT027
FDX32,2371.235661,OUT046
FDX57,1703.501515,OUT049
NCA30,2900.873485,OUT045
FDO49,1555.942333,OUT013
FDL04,635.7602616,OUT019
DRM48,1555.942333,OUT035
FDR16,3061.649038,OUT013
NCC19,2900.873485,OUT018
NCE42,3061.649038,OUT045
FDY24,1555.942333,OUT017
FDH19,2705.234654,OUT049
FDJ46,2705.234654,OUT013
FDN45,1941.828244,OUT010
FDY08,2066.05992,OUT035
FDZ37,1605.220199,OUT035
NCT30,1555.942333,OUT045
DRY23,1555.942333,OUT018
NCZ30,2022.925513,OUT018
FDC44,1913.457593,OUT018
FDB45,1755.581056,OUT035
FDY04,2513.690243,OUT013
FDM27,2437.115737,OUT046
FDZ43,3061.649038,OUT017
FDT39,1251.414867,OUT019
NCC06,946.2391259,OUT019
FDL15,2987.404329,OUT027
FDL57,3061.649038,OUT017
FDU08,1703.501515,OUT046
FDK40,3061.649038,OUT017
FDQ12,1941.828244,OUT010
FDS48,2371.235661,OUT017
FDP09,3061.649038,OUT045
FDW21,1703.501515,OUT049
FDY25,2796.558798,OUT035
DRE13,1605.220199,OUT017
FDV43,436.1215387,OUT019
FDD22,1913.457593,OUT045
FDM46,583.6807208,OUT019
NCO30,1781.052691,OUT010
FDM25,2705.234654,OUT046
NCN41,2022.925513,OUT049
FDU24,1703.501515,OUT045
FDZ50,2900.873485,OUT046
FDP45,3061.649038,OUT013
NCM54,2066.05992,OUT045
FDW10,1585.41386,OUT019
FDP20,2066.05992,OUT017
FDK32,2371.235661,OUT046
FDN52,1605.220199,OUT049
FDM58,1809.745481,OUT045
FDZ46,2425.914149,OUT027
NCA18,1913.457593,OUT018
FDD35,2022.925513,OUT046
NCK31,1555.942333,OUT035
FDI40,2371.749724,OUT027
FDT50,583.6807208,OUT019
NCT06,2513.690243,OUT046
FDT31,2900.873485,OUT035
FDT45,1555.942333,OUT049
FDT13,2900.873485,OUT045
FDO50,1605.220199,OUT045
NCU18,946.2391259,OUT010
NCR54,2900.873485,OUT049
NCO18,2748.503919,OUT018
FDU09,1555.942333,OUT045
FDT13,2900.873485,OUT018
FDE09,1913.457593,OUT046
NCK53,635.7602616,OUT019
FDG45,3061.649038,OUT049
DRH15,1555.942333,OUT035
FDO21,1941.828244,OUT019
FDD14,3517.042153,OUT027
FDC09,1755.581056,OUT046
FDH45,2172.111001,OUT027
FDV32,1555.942333,OUT046
FDG12,1913.457593,OUT035
FDS32,2066.05992,OUT013
NCL55,3061.649038,OUT018
DRE01,3061.649038,OUT035
DRE15,1605.220199,OUT049
NCL42,3061.649038,OUT045
FDP31,1555.942333,OUT013
FDN33,1703.501515,OUT018
FDZ59,2513.690243,OUT046
FDE45,1628.683125,OUT010
FDJ07,1913.457593,OUT013
FDQ45,2900.873485,OUT018
FDM33,3677.817706,OUT027
FDO15,436.1215387,OUT010
FDM46,1703.501515,OUT013
FDR03,3061.649038,OUT045
FDY49,2513.690243,OUT018
FDQ60,1913.457593,OUT045
FDW10,2705.234654,OUT049
FDO51,1555.942333,OUT049
FDJ40,1755.581056,OUT018
FDS20,2900.873485,OUT018
FDU45,1913.457593,OUT013
FDV02,2513.690243,OUT035
FDN09,3061.649038,OUT046
NCM55,3517.042153,OUT027
FDN23,2371.235661,OUT018
FDY31,1251.414867,OUT010
FDW03,635.7602616,OUT010
FDD14,2900.873485,OUT046
FDV23,2066.05992,OUT017
DRI03,2705.234654,OUT045
FDN13,1755.581056,OUT035
FDF45,2172.111001,OUT027
FDU46,1605.220199,OUT035
FDB57,3061.649038,OUT049
FDV12,1755.581056,OUT049
FDQ58,2371.235661,OUT013
NCA18,1913.457593,OUT017
FDH52,1555.942333,OUT049
FDM24,2371.235661,OUT018
NCP43,3412.727466,OUT027
NCO18,1628.683125,OUT019
FDM32,1605.220199,OUT017
NCL07,1555.942333,OUT017
FDK03,3061.649038,OUT013
FDP59,1755.581056,OUT017
FDQ24,3061.649038,OUT049
FDQ16,1755.581056,OUT018
FDU44,2437.115737,OUT013
FDH28,436.1215387,OUT010
FDV28,436.1215387,OUT019
FDM22,1555.942333,OUT045
FDR56,2900.873485,OUT046
FDV39,2900.873485,OUT049
FDU37,485.3994046,OUT019
FDQ11,1941.828244,OUT010
FDX02,3061.649038,OUT045
NCS42,1703.501515,OUT018
FDY57,2319.670183,OUT027
FDB21,3061.649038,OUT049
FDE28,3061.649038,OUT017
FDQ55,1913.457593,OUT017
FDA48,3061.649038,OUT049
FDZ19,2705.234654,OUT045
NCC43,3061.649038,OUT045
NCV18,1605.220199,OUT046
NCA42,2437.115737,OUT018
FDY45,3061.649038,OUT046
NCC30,2748.503919,OUT045
FDM57,1605.220199,OUT013
FDL09,1393.869449,OUT010
FDB09,2682.228588,OUT027
FDT44,1913.457593,OUT035
NCT06,3129.858911,OUT027
FDX26,2900.873485,OUT049
FDK32,2371.235661,OUT013
DRA12,2066.05992,OUT046
FDO46,1781.052691,OUT010
FDE52,1605.220199,OUT013
NCH42,3061.649038,OUT045
FDV08,1555.942333,OUT035
FDB47,3061.649038,OUT018
FDC28,689.924687,OUT010
FDD22,1913.457593,OUT046
FDS07,2529.626261,OUT027
DRI13,3061.649038,OUT045
FDG32,3061.649038,OUT018
FDU14,3061.649038,OUT017
FDD28,436.1215387,OUT019
NCP41,1755.581056,OUT017
FDS08,2705.234654,OUT049
FDX47,2437.115737,OUT045
FDC53,635.7602616,OUT019
FDQ19,3061.649038,OUT035
FDL14,2371.235661,OUT045
FDM33,1941.828244,OUT019
FDA51,1913.457593,OUT045
FDZ27,1555.942333,OUT018
FDT04,1555.942333,OUT046
DRC13,2066.05992,OUT049
FDR16,3677.817706,OUT027
FDQ03,3677.817706,OUT027
FDE38,2513.690243,OUT035
DRH23,2172.111001,OUT027
FDT11,1781.052691,OUT019
FDD09,2796.558798,OUT035
FDR40,1605.220199,OUT045
FDX07,2900.873485,OUT017
FDR07,1703.501515,OUT035
FDA51,1913.457593,OUT017
FDT59,1941.828244,OUT019
FDF20,2900.873485,OUT017
FDR13,1913.457593,OUT045
FDY26,3061.649038,OUT049
FDW04,2066.05992,OUT017
FDK52,3061.649038,OUT017
FDN60,2437.115737,OUT049
FDM09,1585.41386,OUT019
FDP46,1605.220199,OUT049
FDB50,485.3994046,OUT019
NCQ29,3061.649038,OUT049
FDP16,3677.817706,OUT027
FDX33,2437.115737,OUT018
FDP07,1781.052691,OUT010
FDN22,3061.649038,OUT046
FDF39,3061.649038,OUT049
FDS21,1555.942333,OUT017
NCM42,1755.581056,OUT013
FDK50,1393.869449,OUT019
DRF13,2987.404329,OUT027
FDH35,2513.690243,OUT018
FDP60,1755.581056,OUT018
DRJ49,2682.228588,OUT027
NCT42,1251.414867,OUT019
FDE38,2513.690243,OUT049
FDI04,2950.983222,OUT049
NCH54,2437.115737,OUT045
FDT56,1555.942333,OUT049
DRD15,3061.649038,OUT018
FDV58,2900.873485,OUT013
FDP21,2900.873485,OUT049
FDH05,3061.649038,OUT013
FDR10,3129.858911,OUT027
NCP06,2371.235661,OUT045
FDF33,1755.581056,OUT049
DRK37,2900.873485,OUT013
DRH49,1605.220199,OUT045
FDT58,2513.690243,OUT013
FDD41,1755.581056,OUT018
FDP40,1809.745481,OUT018
FDM51,2371.749724,OUT027
FDO45,485.3994046,OUT010
FDW33,635.7602616,OUT010
FDY24,1555.942333,OUT045
FDB10,1941.828244,OUT010
FDM40,2066.05992,OUT035
NCI06,2796.558798,OUT017
FDW12,1108.775312,OUT019
FDX48,2987.404329,OUT027
NCW05,2371.749724,OUT027
FDX27,1703.501515,OUT017
DRM37,2900.873485,OUT045
FDA38,3061.649038,OUT045
FDR36,1555.942333,OUT046
FDZ45,2950.983222,OUT046
FDG05,2437.115737,OUT017
FDK28,3061.649038,OUT013
FDV47,1605.220199,OUT045
FDN21,2437.115737,OUT045
FDP20,2682.228588,OUT027
FDI35,2839.676358,OUT045
DRY23,1555.942333,OUT013
FDA56,2022.925513,OUT017
FDB09,2022.925513,OUT013
NCO26,2529.626261,OUT027
FDQ49,2371.235661,OUT018
FDI52,2639.094181,OUT027
FDZ44,2529.626261,OUT027
FDZ09,2513.690243,OUT018
FDY03,1913.457593,OUT049
NCG42,2066.05992,OUT017
DRI13,3677.817706,OUT027
FDQ32,2066.05992,OUT013
FDW16,1605.220199,OUT035
FDU27,1555.942333,OUT046
FDR28,1393.869449,OUT010
FDQ49,1317.294943,OUT010
FDS37,1913.457593,OUT046
FDW26,3061.649038,OUT018
FDX12,3061.649038,OUT018
NCP06,2371.235661,OUT013
FDW45,1251.414867,OUT010
NCN30,1703.501515,OUT049
FDN24,1555.942333,OUT049
NCL41,2172.111001,OUT027
FDR02,635.7602616,OUT019
FDD09,1676.738004,OUT010
FDS33,485.3994046,OUT010
FDU22,1913.457593,OUT045
FDI53,2513.690243,OUT013
DRH01,2705.234654,OUT049
FDX32,2066.05992,OUT013
NCP30,1555.942333,OUT018
FDB60,2900.873485,OUT045
FDB14,1703.501515,OUT049
NCP02,1555.942333,OUT035
FDJ10,2066.05992,OUT017
FDG34,1809.745481,OUT046
NCB18,1605.220199,OUT017
FDM16,1555.942333,OUT049
FDW25,1605.220199,OUT018
FDB35,531.9300289,OUT010
DRN11,2146.835239,OUT013
FDF41,1941.828244,OUT019
FDH16,1605.220199,OUT045
NCQ50,3061.649038,OUT018
DRH23,1555.942333,OUT018
DRJ37,2371.235661,OUT013
DRJ24,3517.042153,OUT027
FDY16,2900.873485,OUT035
FDQ27,1755.581056,OUT045
FDZ33,2371.235661,OUT045
FDF29,2066.05992,OUT045
FDA08,2513.690243,OUT049
FDG31,1555.942333,OUT046
FDE34,1781.052691,OUT019
NCR30,2172.111001,OUT027
FDV33,3061.649038,OUT035
DRZ24,1964.12754,OUT018
NCL54,2705.234654,OUT035
FDR12,2705.234654,OUT049
NCC54,3061.649038,OUT046
DRN59,1555.942333,OUT013
FDX50,689.924687,OUT019
FDV31,3364.672587,OUT027
NCA29,3321.403322,OUT027
FDW60,2748.503919,OUT049
FDX08,2900.873485,OUT017
DRD49,3061.649038,OUT013
FDD33,3061.649038,OUT046
FDW35,1555.942333,OUT013
FDJ36,1755.581056,OUT017
FDV51,2513.690243,OUT035
FDW36,1755.581056,OUT046
FDH35,2513.690243,OUT046
NCS30,2682.228588,OUT027
FDN49,1555.942333,OUT017
FDL08,3061.649038,OUT018
FDI09,3061.649038,OUT013
FDP19,2066.05992,OUT018
FDU21,436.1215387,OUT010
NCP41,1755.581056,OUT045
FDY10,1913.457593,OUT013
FDP12,1555.942333,OUT018
NCN26,1913.457593,OUT049
FDK44,2705.234654,OUT013
FDC28,1755.581056,OUT049
FDJ41,3677.817706,OUT027
NCT29,2022.925513,OUT035
NCH42,1941.828244,OUT019
FDU60,2513.690243,OUT018
FDS02,2900.873485,OUT045
FDC51,2022.925513,OUT046
FDU03,2900.873485,OUT013
FDX39,3061.649038,OUT045
NCY05,436.1215387,OUT010
NCL06,3677.817706,OUT027
FDD32,1605.220199,OUT035
NCN41,2022.925513,OUT045
NCX53,2066.05992,OUT049
FDU57,1251.414867,OUT019
FDQ23,1755.581056,OUT046
FDQ52,3061.649038,OUT045
FDC14,1555.942333,OUT045
FDY09,2748.503919,OUT035
FDQ28,2371.235661,OUT045
FDV25,3061.649038,OUT046
FDJ07,1913.457593,OUT035
DRB25,1755.581056,OUT049
FDK52,1941.828244,OUT019
FDY52,2172.111001,OUT027
FDB28,2900.873485,OUT046
FDT36,1555.942333,OUT035
FDV25,3061.649038,OUT017
NCN07,2682.228588,OUT027
FDC57,2900.873485,OUT017
FDQ03,3061.649038,OUT018
FDU23,2513.690243,OUT017
NCX41,3061.649038,OUT035
NCD06,1555.942333,OUT035
FDW08,1755.581056,OUT045
NCU29,2371.235661,OUT017
NCE06,2437.115737,OUT013
FDV52,793.6367986,OUT010
FDB02,2748.503919,OUT017
NCR18,1555.942333,OUT045
FDK16,1703.501515,OUT049
NCQ29,1941.828244,OUT010
FDZ01,635.7602616,OUT019
FDW27,2437.115737,OUT035
FDD17,3061.649038,OUT018
FDW39,2748.503919,OUT013
DRH59,1555.942333,OUT045
FDS52,1755.581056,OUT013
FDU40,3517.042153,OUT027
NCF54,2705.234654,OUT013
FDH46,1755.581056,OUT045
NCP14,1755.581056,OUT049
FDH50,2900.873485,OUT049
DRF15,1251.414867,OUT010
FDV27,2221.388867,OUT027
NCJ06,1913.457593,OUT049
FDN02,3061.649038,OUT018
FDQ51,1555.942333,OUT049
FDQ07,3061.649038,OUT017
FDS45,1755.581056,OUT049
NCJ06,2022.925513,OUT045
FDD36,1913.457593,OUT035
FDY25,2900.873485,OUT045
FDU52,2371.235661,OUT046
DRK47,3061.649038,OUT017
NCL30,2066.05992,OUT017
FDN22,3061.649038,OUT035
NCF30,2682.228588,OUT027
FDK03,3061.649038,OUT035
FDT45,1555.942333,OUT017
NCC54,3677.817706,OUT027
FDP08,2900.873485,OUT018
FDU44,2513.690243,OUT046
DRG39,1555.942333,OUT035
FDU32,2022.925513,OUT049
FDY27,2748.503919,OUT049
NCP54,2022.925513,OUT013
NCZ41,2066.05992,OUT049
DRL49,2146.835239,OUT013
FDI05,1555.942333,OUT018
FDY56,3061.649038,OUT045
DRC13,2066.05992,OUT013
NCV29,2796.558798,OUT017
FDR24,1605.220199,OUT049
FDZ34,2900.873485,OUT018
FDP37,2066.05992,OUT035
FDX08,3412.727466,OUT027
FDS57,2066.05992,OUT045
NCG18,1755.581056,OUT049
FDK25,2513.690243,OUT018
FDH53,1605.220199,OUT049
DRI59,3061.649038,OUT018
FDA52,2748.503919,OUT046
FDT20,436.1215387,OUT010
FDE36,1393.869449,OUT019
FDI24,2705.234654,OUT017
FDB28,2950.983222,OUT018
FDV11,2748.503919,OUT017
FDP01,2371.235661,OUT046
FDD34,3129.858911,OUT027
FDJ50,2172.111001,OUT027
FDZ44,1913.457593,OUT013
DRO59,1555.942333,OUT035
DRB48,1555.942333,OUT045
FDR21,2705.234654,OUT018
NCE42,1941.828244,OUT010
FDO23,1703.501515,OUT046
NCE30,3061.649038,OUT018
FDQ22,1555.942333,OUT035
FDY01,1913.457593,OUT045
FDS08,2748.503919,OUT017
FDG28,3061.649038,OUT018
FDQ51,1555.942333,OUT018
FDB05,3061.649038,OUT017
FDO56,1913.457593,OUT049
FDE02,1703.501515,OUT018
FDN45,3061.649038,OUT017
FDS09,1555.942333,OUT013
NCA54,2796.558798,OUT018
FDP09,1941.828244,OUT010
FDC53,1703.501515,OUT045
NCM55,2900.873485,OUT017
FDL09,2513.690243,OUT018
FDA11,583.6807208,OUT019
FDA50,1703.501515,OUT045
FDC23,2748.503919,OUT017
FDE22,2437.115737,OUT049
FDD23,2900.873485,OUT046
NCA29,2705.234654,OUT049
FDK38,2371.235661,OUT046
DRC13,2022.925513,OUT046
NCP43,2748.503919,OUT049
FDX28,1755.581056,OUT049
FDF08,1605.220199,OUT049
FDZ33,2371.235661,OUT046
FDD10,2748.503919,OUT049
FDO58,2513.690243,OUT017
FDI50,3061.649038,OUT017
FDO58,2513.690243,OUT045
FDX08,2796.558798,OUT013
NCK17,436.1215387,OUT010
FDF39,3061.649038,OUT035
FDU45,793.6367986,OUT010
NCJ18,1913.457593,OUT018
DRC27,1941.828244,OUT019
DRC25,1605.220199,OUT035
FDU59,2437.115737,OUT035
FDU28,2900.873485,OUT035
NCP30,1555.942333,OUT046
FDB39,1555.942333,OUT018
FDE41,1605.220199,OUT013
DRH11,436.1215387,OUT010
FDA58,3061.649038,OUT045
FDU50,1913.457593,OUT046
FDM34,2066.05992,OUT013
FDM44,2371.749724,OUT027
FDR39,2900.873485,OUT045
FDM25,2705.234654,OUT045
FDQ49,2371.235661,OUT049
DRH25,1555.942333,OUT018
FDM09,3321.403322,OUT027
FDL44,1317.294943,OUT019
NCR42,1555.942333,OUT018
DRL59,1555.942333,OUT046
FDX43,2513.690243,OUT013
DRK47,1941.828244,OUT010
FDU48,2066.05992,OUT018
FDY12,1555.942333,OUT045
NCN43,2022.925513,OUT018
NCM55,2900.873485,OUT018
FDQ21,2639.094181,OUT027
FDX13,3061.649038,OUT035
NCK30,3677.817706,OUT027
FDG20,2705.234654,OUT049
DRG27,1555.942333,OUT017
FDY14,3061.649038,OUT018
FDP59,1755.581056,OUT035
FDU60,2513.690243,OUT017
NCC18,1585.41386,OUT019
DRJ39,3061.649038,OUT017
FDS07,1913.457593,OUT049
FDM08,3677.817706,OUT027
FDP51,1964.12754,OUT045
FDU16,1605.220199,OUT035
FDH12,1755.581056,OUT013
DRE48,1781.052691,OUT010
