Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDB14,1653.6790653161618,OUT017
FDR45,3802.638443197266,OUT013
NCN07,2170.95293232255,OUT017
FDM51,-160.7418614360654,OUT019
FDT52,5302.757606085153,OUT027
FDL26,2446.7319255633915,OUT046
NCZ42,3710.878129271941,OUT046
DRI47,441.8045447295932,OUT019
FDW40,2320.754459401821,OUT013
FDN34,2722.2174418331506,OUT046
FDS01,2972.12022809915,OUT035
NCG55,1786.9376100767622,OUT045
FDC11,1567.087812249782,OUT035
FDX35,3308.5796329735335,OUT018
NCB06,2510.6288506918295,OUT046
FDR09,2163.974727703771,OUT019
FDC53,1705.4670415112003,OUT017
FDY45,4022.293618851269,OUT013
FDA22,758.6942497256442,OUT010
FDE02,1690.7755846484147,OUT035
FDW21,1632.1719978004676,OUT045
FDV34,1287.161466604522,OUT046
FDS59,1921.345710579709,OUT049
NCW17,2141.3271124119397,OUT017
NCK54,1845.7657424284903,OUT046
FDG17,1983.41856275892,OUT019
FDG35,2894.640632352406,OUT017
FDD08,-1185.3248771979095,OUT010
NCO07,3399.6003184380234,OUT017
FDJ10,391.9680549314854,OUT010
FDW36,1799.608553727284,OUT017
FDW21,-163.32220448968292,OUT010
FDY19,2015.5695986615772,OUT017
DRE03,859.5335906189043,OUT013
NCC55,765.9160416520423,OUT049
FDH52,-763.0013081385221,OUT010
FDO09,4245.443668524496,OUT017
FDU43,3716.5575704666708,OUT045
FDX09,873.5013680615626,OUT010
FDH40,-465.64483082304065,OUT019
FDW58,1816.3180195517878,OUT017
FDC47,3646.0184432459296,OUT017
NCR41,1670.7306518450737,OUT035
DRG49,3942.401767353799,OUT035
FDC52,3910.8646079609393,OUT027
FDY13,1256.454527478655,OUT046
FDY35,879.5065034125438,OUT013
FDI35,2974.9450202348316,OUT017
NCU18,2336.153307423424,OUT049
FDY33,2278.323077744523,OUT018
FDC15,3910.10936395872,OUT027
FDU01,3094.98874290507,OUT049
NCU42,2661.7833149381163,OUT046
NCV29,2518.2993688571646,OUT018
NCY30,2970.1090448274504,OUT017
FDQ46,1905.9049215312132,OUT049
FDG58,3913.704767294147,OUT027
FDK33,3462.3197149125567,OUT017
NCD07,1767.7555099656488,OUT045
NCX29,3706.241820378681,OUT027
NCT42,2379.538666689641,OUT013
DRN59,933.7696529930838,OUT035
FDI44,1450.533697135455,OUT035
FDA45,2887.999926901984,OUT049
FDP31,1067.7968936049006,OUT045
FDY01,1872.651366757354,OUT046
FDT09,1914.1249225351619,OUT018
DRH03,2975.1470326268786,OUT027
FDA36,2688.238891730484,OUT018
NCF31,2516.7750808816895,OUT017
FDG14,2551.675672885368,OUT049
FDG28,5305.3796610922855,OUT027
FDU14,4007.689332993205,OUT049
FDY47,265.3900946344411,OUT019
FDI56,1583.9492093718156,OUT049
DRD01,1032.108486517112,OUT013
FDM22,994.283541965578,OUT046
FDH33,779.5491195610188,OUT013
DRZ24,1913.5872234244418,OUT013
NCQ38,1695.2878062790983,OUT046
FDO16,2839.9590896506875,OUT027
FDU07,3814.1951872271825,OUT027
NCB07,3064.7216054335036,OUT013
FDU48,2060.196956853317,OUT045
NCM43,2538.0895984129756,OUT045
FDR31,458.46911777986145,OUT010
DRK49,458.59582827446343,OUT018
NCI30,1901.213728362468,OUT010
DRD60,2947.995949665272,OUT017
NCG19,3624.2221418620875,OUT046
FDH12,1849.829105156126,OUT035
FDM32,1658.6585463301412,OUT035
FDM27,2638.9103177560096,OUT035
NCU53,4036.7016712459304,OUT027
NCQ18,1572.5457851145752,OUT046
FDS10,2869.009595824329,OUT013
FDB33,3951.856131488859,OUT027
FDI12,1485.2528425555417,OUT013
NCW42,3475.295839306857,OUT013
NCC06,1780.1726385995578,OUT018
FDW02,2170.81295771531,OUT017
NCD43,1783.3488233412083,OUT017
FDM57,1145.9911803419232,OUT018
FDA58,3786.59992478394,OUT017
FDK56,2894.646560068996,OUT046
FDP52,3591.9942968349383,OUT045
FDW20,1734.853026219092,OUT018
FDS52,1757.3499136696753,OUT049
NCT29,1635.9924638242574,OUT018
NCL54,2780.348532538491,OUT013
FDC05,3086.7239170899015,OUT045
FDF34,3292.9621003455,OUT035
FDP03,3478.498706934936,OUT027
FDD32,-464.4451059049209,OUT010
FDZ10,1988.8915779520303,OUT045
FDZ40,1092.5935278723935,OUT035
FDD51,495.1175615274974,OUT018
NCY30,943.4268226434539,OUT019
FDP58,3496.1021274876466,OUT017
FDV49,4227.322970294546,OUT017
FDY24,-963.8879461740237,OUT019
NCO55,1810.8572024274347,OUT017
FDR13,2039.0267052839952,OUT017
FDS51,1169.0959566935164,OUT017
FDP26,1615.2752548246426,OUT045
NCB54,3485.43830925721,OUT027
FDF32,3195.452622831834,OUT017
FDN31,2708.6596711408333,OUT018
DRM48,737.7004978804337,OUT017
FDN20,2785.0759907630104,OUT049
DRL01,3656.946904245488,OUT046
FDV56,1898.9535612995053,OUT049
DRH13,3174.8219609372372,OUT027
FDA03,2468.2734351714003,OUT017
FDF47,4930.559118458019,OUT027
FDX32,2362.7651727343946,OUT046
FDX57,1724.9827123612129,OUT049
NCA30,2890.355121337614,OUT045
FDO49,949.2571304850727,OUT013
FDL04,-190.07579923454637,OUT019
DRM48,797.4565928619118,OUT035
FDR16,3391.8074419968643,OUT013
NCC19,2724.247614738892,OUT018
NCE42,3598.9843184084075,OUT045
FDY24,1074.1496392998984,OUT017
FDH19,2883.7321206393162,OUT049
FDJ46,2776.0304637563886,OUT013
FDN45,1598.037014400596,OUT010
FDY08,2396.586670850171,OUT035
FDZ37,1621.2872172250186,OUT035
NCT30,743.9468761392714,OUT045
DRY23,495.5217665914513,OUT018
NCZ30,1671.8403409560508,OUT018
FDC44,1535.911808516447,OUT018
FDB45,1859.9689428764837,OUT035
FDY04,2670.9890483589925,OUT013
FDM27,2536.808049312759,OUT046
FDZ43,3909.6747452525806,OUT017
FDT39,585.3704416627635,OUT019
NCC06,147.03999591136255,OUT019
FDL15,3885.1549299640515,OUT027
FDL57,4155.692057624261,OUT017
FDU08,1619.154684851571,OUT046
FDK40,4213.752309044559,OUT017
FDQ12,1703.0047342477387,OUT010
FDS48,2514.77610870761,OUT017
FDP09,3273.183066555863,OUT045
FDW21,1769.6885746303076,OUT049
FDY25,3003.843064781259,OUT035
DRE13,1506.5205939537934,OUT017
FDV43,-1117.8406719047357,OUT019
FDD22,1738.5722335135129,OUT045
FDM46,-398.4236469935991,OUT019
NCO30,1012.6526513215546,OUT010
FDM25,2786.271389886106,OUT046
NCN41,2056.805339999194,OUT049
FDU24,1483.4392730377472,OUT045
FDZ50,2932.695701172477,OUT046
FDP45,4006.336095935538,OUT013
NCM54,1939.7874728361676,OUT045
FDW10,881.0882727384038,OUT019
FDP20,2161.233964787554,OUT017
FDK32,2444.9469752153286,OUT046
FDN52,1573.0264315967363,OUT049
FDM58,1778.036291845809,OUT045
FDZ46,3229.118891353229,OUT027
NCA18,1596.6309513145193,OUT018
FDD35,1964.9465774750142,OUT046
NCK31,996.8419350509903,OUT035
FDI40,3103.093374169127,OUT027
FDT50,-262.4526036624837,OUT019
NCT06,2585.082692773863,OUT046
FDT31,3120.6526587830067,OUT035
FDT45,1025.8793825845949,OUT049
FDT13,2895.0444160991383,OUT045
FDO50,1424.266475920018,OUT045
NCU18,333.10540320733446,OUT010
NCR54,3133.209188003467,OUT049
NCO18,2529.542258153682,OUT018
FDU09,950.4295704804523,OUT045
FDT13,2695.4880684293826,OUT018
FDE09,1825.74294279567,OUT046
NCK53,-249.875476554449,OUT019
FDG45,3435.410626022579,OUT049
DRH15,911.7021508230907,OUT035
FDO21,1690.4705361781762,OUT019
FDD14,4317.230307141783,OUT027
FDC09,1724.0196865057828,OUT046
FDH45,2244.0221119550997,OUT027
FDV32,1097.3358801010281,OUT046
FDG12,2110.899137293149,OUT035
FDS32,2325.325463764122,OUT013
NCL55,3612.044900815206,OUT018
DRE01,3897.6043936411857,OUT035
DRE15,1374.498722887089,OUT049
NCL42,3766.162952693428,OUT045
FDP31,1140.904725121797,OUT013
FDN33,1290.3393703507095,OUT018
FDZ59,2642.5170627367206,OUT046
FDE45,929.6133658537489,OUT010
FDJ07,1956.056755518791,OUT013
FDQ45,2687.9902331600492,OUT018
FDM33,4860.694231901898,OUT027
FDO15,-560.4475385411235,OUT010
FDM46,1532.7045560094,OUT013
FDR03,3215.582450830373,OUT045
FDY49,2422.7081229727705,OUT018
FDQ60,1883.2625122150234,OUT045
FDW10,2883.1797486741502,OUT049
FDO51,941.4596964413344,OUT049
FDJ40,1540.2421187743068,OUT018
FDS20,2606.596916173616,OUT018
FDU45,1907.3096332123876,OUT013
FDV02,2825.3930383812503,OUT035
FDN09,3784.574725057313,OUT046
NCM55,4349.433781822663,OUT027
FDN23,2074.1480463129615,OUT018
FDY31,430.9683343713342,OUT010
FDW03,-103.11267161963747,OUT010
FDD14,2867.087629698518,OUT046
FDV23,2110.8267666503716,OUT017
DRI03,2698.066446264099,OUT045
FDN13,1746.479231234412,OUT035
FDF45,2515.124070989608,OUT027
FDU46,1642.5956054986523,OUT035
FDB57,3636.586639837972,OUT049
FDV12,1769.2183259862898,OUT049
FDQ58,2442.5964836581384,OUT013
NCA18,1950.0574120516824,OUT017
FDH52,1194.242884381137,OUT049
FDM24,2154.927558156601,OUT018
NCP43,4275.634950675514,OUT027
NCO18,898.363467793955,OUT019
FDM32,1609.5760836410689,OUT017
NCL07,776.131435379182,OUT017
FDK03,4021.359875921647,OUT013
FDP59,1816.0398347773523,OUT017
FDQ24,4006.7140336338985,OUT049
FDQ16,1516.4592090571166,OUT018
FDU44,2627.523106811089,OUT013
FDH28,-1167.3959104273345,OUT010
FDV28,-1227.5465583496145,OUT019
FDM22,919.6579039499758,OUT045
FDR56,3114.3082743921327,OUT046
FDV39,3206.0501718851933,OUT049
FDU37,-524.9280147999846,OUT019
FDQ11,2168.705659670042,OUT010
FDX02,3436.04275590328,OUT045
NCS42,1222.7930733030462,OUT018
FDY57,3014.4926365828737,OUT027
FDB21,3852.581450340204,OUT049
FDE28,3716.453560858571,OUT017
FDQ55,1988.9810559961668,OUT017
FDA48,3571.5082896379627,OUT049
FDZ19,2685.220145951951,OUT045
NCC43,3832.0101340736283,OUT045
NCV18,1318.8814267430985,OUT046
NCA42,2228.963912296573,OUT018
FDY45,3995.4240908171464,OUT046
NCC30,2741.7208806499,OUT045
FDM57,1486.558986091217,OUT013
FDL09,764.2460811747347,OUT010
FDB09,3448.252716301528,OUT027
FDT44,2051.070955232504,OUT035
NCT06,4015.4560535583205,OUT027
FDX26,2987.1284910504864,OUT049
FDK32,2512.6274519975686,OUT013
DRA12,2256.9088511015934,OUT046
FDO46,1122.1970022053424,OUT010
FDE52,1510.6479835633506,OUT013
NCH42,3515.5111117962088,OUT045
FDV08,900.8004624254156,OUT035
FDB47,3033.4746793173467,OUT018
FDC28,-110.08838795196016,OUT010
FDD22,1830.0089842208063,OUT046
FDS07,3284.6359385265378,OUT027
DRI13,3324.422361514344,OUT045
FDG32,3194.2632015303675,OUT018
FDU14,4010.4452421303645,OUT017
FDD28,-877.4689553496171,OUT019
NCP41,1866.1907080840313,OUT017
FDS08,2870.8201789210148,OUT049
FDX47,2488.428297173473,OUT045
FDC53,-214.2444966204942,OUT019
FDQ19,3959.1582948388514,OUT035
FDL14,2449.503550026776,OUT045
FDM33,1566.6747880971038,OUT019
FDA51,1783.1856706308322,OUT045
FDZ27,594.9331143730404,OUT018
FDT04,728.4137937549433,OUT046
DRC13,2129.971785143519,OUT049
FDR16,4828.559540758039,OUT027
FDQ03,5160.383200618166,OUT027
FDE38,2805.926554805519,OUT035
DRH23,2372.337468702351,OUT027
FDT11,1135.6167509093143,OUT019
FDD09,2989.1639858221497,OUT035
FDR40,1350.886155791362,OUT045
FDX07,3038.810587859361,OUT017
FDR07,1731.9966018964378,OUT035
FDA51,1964.11379196019,OUT017
FDT59,1739.2361459002245,OUT019
FDF20,3181.590233716826,OUT017
FDR13,1845.879917739137,OUT045
FDY26,3449.9235201742295,OUT049
FDW04,2222.61412146347,OUT017
FDK52,3645.580272745655,OUT017
FDN60,2590.8702797943797,OUT049
FDM09,856.2037948209437,OUT019
FDP46,1543.0336551711405,OUT049
FDB50,-601.4222519157604,OUT019
NCQ29,4093.332185418059,OUT049
FDP16,5271.8298243065165,OUT027
FDX33,2313.0824249047887,OUT018
FDP07,1203.3781879448243,OUT010
FDN22,3930.8540728584057,OUT046
FDF39,4227.320591438191,OUT049
FDS21,1197.7052295224555,OUT017
NCM42,1757.154824380351,OUT013
FDK50,721.0906847652114,OUT019
DRF13,3762.8211469775556,OUT027
FDH35,2329.000943405083,OUT018
FDP60,1348.082739035684,OUT018
DRJ49,3509.4833037337344,OUT027
NCT42,470.182035394179,OUT019
FDE38,2761.6334973709268,OUT049
FDI04,3265.0187864229715,OUT049
NCH54,2415.6030301481314,OUT045
FDT56,1144.7151053551977,OUT049
DRD15,3345.356537371163,OUT018
FDV58,3071.624120130222,OUT013
FDP21,3101.812625391612,OUT049
FDH05,3708.651856040865,OUT013
FDR10,4013.384588434393,OUT027
NCP06,2295.3386381423393,OUT045
FDF33,1839.8505012653811,OUT049
DRK37,2986.4634256753384,OUT013
DRH49,1320.632021288378,OUT045
FDT58,2682.1277946643995,OUT013
FDD41,1462.439388659424,OUT018
FDP40,1568.926521104592,OUT018
FDM51,3142.4569726176023,OUT027
FDO45,-414.81827052357363,OUT010
FDW33,-178.0607363412687,OUT010
FDY24,900.069526214072,OUT045
FDB10,1808.5674849330057,OUT010
FDM40,2379.9908206097175,OUT035
NCI06,2934.196928414282,OUT017
FDW12,461.21157069242156,OUT019
FDX48,3947.8249397383274,OUT027
NCW05,3127.4686149058653,OUT027
FDX27,1688.9313613455731,OUT017
DRM37,3024.2400824034485,OUT045
FDA38,3718.5017869474837,OUT045
FDR36,751.9199407525655,OUT046
FDZ45,3122.29619223015,OUT046
FDG05,2647.4764658857653,OUT017
FDK28,4062.2396513988806,OUT013
FDV47,1355.5545469220096,OUT045
FDN21,2479.009348050692,OUT045
FDP20,3483.8670432530002,OUT027
FDI35,2809.0026802197294,OUT045
DRY23,821.0313493293595,OUT013
FDA56,2093.538740487025,OUT017
FDB09,2023.6491004891375,OUT013
NCO26,3298.798867634039,OUT027
FDQ49,2266.2134209195433,OUT018
FDI52,3396.3812841027934,OUT027
FDZ44,3341.0862012497396,OUT027
FDZ09,2327.251461653273,OUT018
FDY03,1973.309171493733,OUT049
NCG42,2162.889505522524,OUT017
DRI13,4840.128947379209,OUT027
FDQ32,2102.474762433592,OUT013
FDW16,1690.5860996494266,OUT035
FDU27,843.0557747417936,OUT046
FDR28,744.556953211808,OUT010
FDQ49,667.8585457864721,OUT010
FDS37,1883.121738267178,OUT046
FDW26,3215.450533012096,OUT018
FDX12,3539.815649095239,OUT018
NCP06,2413.6508189416068,OUT013
FDW45,433.1507504298594,OUT010
NCN30,1636.2772646658366,OUT049
FDN24,1014.7821300295335,OUT049
NCL41,2032.1797965175556,OUT027
FDR02,-82.52162089466538,OUT019
FDD09,973.183356729408,OUT010
FDS33,-408.0261346253604,OUT010
FDU22,1856.236088864708,OUT045
FDI53,2631.93604583133,OUT013
DRH01,2850.1059268547647,OUT049
FDX32,2347.4076890677356,OUT013
NCP30,433.55938221502095,OUT018
FDB60,3029.0344323723793,OUT045
FDB14,1664.583368172173,OUT049
NCP02,1121.5673612594376,OUT035
FDJ10,2371.038011607678,OUT017
FDG34,1836.3727920311758,OUT046
NCB18,1532.3428320204455,OUT017
FDM16,1392.2025584149676,OUT049
FDW25,1131.0337898473983,OUT018
FDB35,-349.6605066560854,OUT010
DRN11,2272.95468383858,OUT013
FDF41,1963.503793941894,OUT019
FDH16,1394.7220155861482,OUT045
NCQ50,3037.0570430668035,OUT018
DRH23,668.8251674114955,OUT018
DRJ37,2429.966470461924,OUT013
DRJ24,4317.6011680149295,OUT027
FDY16,3065.257283785563,OUT035
FDQ27,1691.1362693343576,OUT045
FDZ33,2290.281449477137,OUT045
FDF29,2095.994318117705,OUT045
FDA08,2730.216835533067,OUT049
FDG31,1110.0719592064547,OUT046
FDE34,1030.992649540568,OUT019
NCR30,2642.999088222622,OUT027
FDV33,4213.505594959053,OUT035
DRZ24,1645.3767588910187,OUT018
NCL54,2842.320539073615,OUT035
FDR12,2886.3784152408507,OUT049
NCC54,3739.397326395222,OUT046
DRN59,831.1381793860173,OUT013
FDX50,-92.94192278921923,OUT019
FDV31,4239.720410918115,OUT027
NCA29,4148.347345712729,OUT027
FDW60,2945.3385654875287,OUT049
FDX08,2993.371547168258,OUT017
DRD49,3679.4567155616955,OUT013
FDD33,3595.4005295014576,OUT046
FDW35,810.5428866764044,OUT013
FDJ36,1805.363139188106,OUT017
FDV51,2788.822450533849,OUT035
FDW36,1731.1265980306111,OUT046
FDH35,2615.472637311772,OUT046
NCS30,3496.982550354364,OUT027
FDN49,829.7408999224656,OUT017
FDL08,3566.800973181848,OUT018
FDI09,3803.4611378947084,OUT013
FDP19,1774.4973511246496,OUT018
FDU21,-1234.0526329542968,OUT010
NCP41,1671.522391699281,OUT045
FDY10,1864.326547019941,OUT013
FDP12,446.10192415266,OUT018
NCN26,1950.7571280232048,OUT049
FDK44,2776.5087236902914,OUT013
FDC28,1868.1252385663745,OUT049
FDJ41,5546.158484641399,OUT027
NCT29,2104.9662631060555,OUT035
NCH42,1676.4763597185593,OUT019
FDU60,2417.8873587581343,OUT018
FDS02,2990.372826593577,OUT045
FDC51,2031.474899317785,OUT046
FDU03,2948.300381545266,OUT013
FDX39,3302.748104651941,OUT045
NCY05,-1241.8785567849739,OUT010
NCL06,5454.27944587576,OUT027
FDD32,1521.1810415648938,OUT035
NCN41,1890.5971695948833,OUT045
NCX53,2343.3899092359684,OUT049
FDU57,537.0250163938614,OUT019
FDQ23,1702.1455990284094,OUT046
FDQ52,3807.4075341386865,OUT045
FDC14,712.7403762514263,OUT045
FDY09,2947.0982493408433,OUT035
FDQ28,2464.193496355017,OUT045
FDV25,3460.434063898444,OUT046
FDJ07,2031.6353224449658,OUT035
DRB25,1805.9880636327632,OUT049
FDK52,1632.9440066831517,OUT019
FDY52,2523.0273305071855,OUT027
FDB28,3100.9067508628323,OUT046
FDT36,794.2986396363476,OUT035
FDV25,3581.763736890279,OUT017
NCN07,3510.1258838853323,OUT027
FDC57,3190.764682242724,OUT017
FDQ03,3463.0935426455785,OUT018
FDU23,2757.4792478358468,OUT017
NCX41,3459.404848439733,OUT035
NCD06,935.6137539020531,OUT035
FDW08,1644.2041244288707,OUT045
NCU29,2399.036083430652,OUT017
NCE06,2555.010811306772,OUT013
FDV52,25.61930575442375,OUT010
FDB02,2941.0008058812737,OUT017
NCR18,688.982343787125,OUT045
FDK16,1636.0682105092758,OUT049
NCQ29,2087.8810318898277,OUT010
FDZ01,-126.60474032414982,OUT019
FDW27,2654.1947944673666,OUT035
FDD17,3453.535567983435,OUT018
FDW39,2862.8163541945273,OUT013
DRH59,1133.9526518029475,OUT045
FDS52,1710.9403131648053,OUT013
FDU40,4517.204600400391,OUT027
NCF54,2758.745232312706,OUT013
FDH46,1659.2592129425889,OUT045
NCP14,1748.773235371478,OUT049
FDH50,3041.550203916968,OUT049
DRF15,538.037206991166,OUT010
FDV27,2928.9457072948903,OUT027
NCJ06,2020.9627694164717,OUT049
FDN02,2955.3072748683803,OUT018
FDQ51,965.3176800138423,OUT049
FDQ07,3625.246578022836,OUT017
FDS45,1863.5395290116742,OUT049
NCJ06,1871.3664264919362,OUT045
FDD36,2048.8416731316083,OUT035
FDY25,2819.003283513423,OUT045
FDU52,2458.2813810664475,OUT046
DRK47,3633.1418737495155,OUT017
NCL30,2139.2967384751228,OUT017
FDN22,4087.702227217473,OUT035
NCF30,3423.2644652008366,OUT027
